member_key,email_allowed,sms_allowed,call_allowed,preferred_channel,do_not_contact_flag,channel_risk_notes
MBR04761,false,false,true,EMAIL,false,Engaged via portal
MBR04762,false,true,true,CALL,false,Phone outreach preferred
MBR04763,false,true,true,EMAIL,false,Engaged via portal
MBR04764,false,true,true,SMS,false,Mobile preferred
MBR04765,true,true,true,EMAIL,false,Engaged via portal
MBR04766,false,true,true,EMAIL,false,Engaged via portal
MBR04767,false,true,true,EMAIL,false,Engaged via portal
MBR04768,true,true,true,CALL,false,Phone outreach preferred
MBR04769,false,true,false,CALL,false,Phone outreach preferred
MBR04770,true,true,true,SMS,false,Mobile preferred
MBR04771,true,true,true,SMS,false,Mobile preferred
MBR04772,false,true,false,EMAIL,false,Engaged via portal
MBR04773,true,true,true,CALL,false,Phone outreach preferred
MBR04774,true,true,true,SMS,false,Mobile preferred
MBR04775,true,true,true,CALL,false,Phone outreach preferred
MBR04776,false,true,true,CALL,false,Phone outreach preferred
MBR04777,false,true,true,EMAIL,false,Engaged via portal
MBR04778,true,true,false,CALL,false,Phone outreach preferred
MBR04779,true,true,true,SMS,false,Mobile preferred
MBR04780,false,true,true,CALL,false,Phone outreach preferred
MBR04781,true,true,true,EMAIL,false,Engaged via portal
MBR04782,false,true,true,CALL,false,Phone outreach preferred
MBR04783,true,true,true,CALL,false,Phone outreach preferred
MBR04784,false,true,true,SMS,false,Mobile preferred
MBR04785,false,true,false,SMS,false,Mobile preferred
MBR04786,true,false,true,CALL,false,Phone outreach preferred
MBR04787,true,true,true,SMS,false,Mobile preferred
MBR04788,true,true,true,CALL,false,Phone outreach preferred
MBR04789,true,false,true,CALL,false,Phone outreach preferred
MBR04790,true,false,true,EMAIL,false,Engaged via portal
MBR04791,false,true,true,EMAIL,false,Engaged via portal
MBR04792,false,true,true,SMS,false,Mobile preferred
MBR04793,false,true,true,SMS,false,Mobile preferred
MBR04794,true,false,true,SMS,false,Mobile preferred
MBR04795,false,false,true,CALL,false,Phone outreach preferred
MBR04796,false,true,true,CALL,false,Phone outreach preferred
MBR04797,false,true,true,SMS,false,Mobile preferred
MBR04798,false,true,true,CALL,false,Phone outreach preferred
MBR04799,true,true,true,CALL,false,Phone outreach preferred
MBR04800,true,true,true,SMS,false,Mobile preferred
MBR04801,true,true,true,CALL,false,Phone outreach preferred
MBR04802,true,true,true,EMAIL,false,Engaged via portal
MBR04803,false,false,true,CALL,false,Phone outreach preferred
MBR04804,true,true,true,EMAIL,false,Engaged via portal
MBR04805,false,true,true,CALL,false,Phone outreach preferred
MBR04806,true,false,true,EMAIL,false,Engaged via portal
MBR04807,false,true,true,EMAIL,false,Engaged via portal
MBR04808,true,true,true,SMS,false,Mobile preferred
MBR04809,false,true,false,CALL,false,Phone outreach preferred
MBR04810,true,true,true,EMAIL,false,Engaged via portal
MBR04811,true,true,false,SMS,false,Mobile preferred
MBR04812,true,true,true,SMS,false,Mobile preferred
MBR04813,true,true,true,EMAIL,false,Engaged via portal
MBR04814,false,false,true,CALL,false,Phone outreach preferred
MBR04815,false,true,true,SMS,true,Mobile preferred
MBR04816,false,true,true,CALL,false,Phone outreach preferred
MBR04817,false,true,true,SMS,false,Mobile preferred
MBR04818,false,true,true,SMS,false,Mobile preferred
MBR04819,true,false,true,EMAIL,false,Engaged via portal
MBR04820,false,true,true,SMS,false,Mobile preferred
MBR04821,true,true,true,EMAIL,false,Engaged via portal
MBR04822,true,true,true,SMS,false,Mobile preferred
MBR04823,true,true,true,SMS,false,Mobile preferred
MBR04824,true,false,true,SMS,false,Mobile preferred
MBR04825,false,true,true,EMAIL,false,Engaged via portal
MBR04826,false,true,true,EMAIL,true,Engaged via portal
MBR04827,false,true,true,SMS,false,Mobile preferred
MBR04828,true,true,true,CALL,false,Phone outreach preferred
MBR04829,true,true,true,SMS,false,Mobile preferred
MBR04830,false,true,true,CALL,true,Phone outreach preferred
MBR04831,true,false,true,CALL,false,Phone outreach preferred
MBR04832,false,true,true,SMS,false,Mobile preferred
MBR04833,false,false,true,EMAIL,false,Engaged via portal
MBR04834,false,true,true,CALL,false,Phone outreach preferred
MBR04835,true,true,false,EMAIL,false,Engaged via portal
MBR04836,true,false,true,EMAIL,false,Engaged via portal
MBR04837,false,true,true,CALL,false,Phone outreach preferred
MBR04838,false,true,true,SMS,false,Mobile preferred
MBR04839,false,true,true,CALL,false,Phone outreach preferred
MBR04840,true,true,true,SMS,false,Mobile preferred
MBR04841,true,false,true,CALL,false,Phone outreach preferred
MBR04842,true,true,true,SMS,false,Mobile preferred
MBR04843,true,true,true,CALL,false,Phone outreach preferred
MBR04844,false,true,true,CALL,false,Phone outreach preferred
MBR04845,true,true,true,SMS,false,Mobile preferred
MBR04846,false,true,true,EMAIL,false,Engaged via portal
MBR04847,false,true,true,EMAIL,false,Engaged via portal
MBR04848,true,true,true,CALL,false,Phone outreach preferred
MBR04849,false,true,true,EMAIL,false,Engaged via portal
MBR04850,true,true,true,EMAIL,false,Engaged via portal
MBR04851,false,true,true,EMAIL,false,Engaged via portal
MBR04852,false,true,true,EMAIL,false,Engaged via portal
MBR04853,false,true,true,SMS,false,Mobile preferred
MBR04854,true,true,false,EMAIL,false,Engaged via portal
MBR04855,true,false,true,SMS,false,Mobile preferred
MBR04856,true,true,true,CALL,false,Phone outreach preferred
MBR04857,true,true,true,CALL,false,Phone outreach preferred
MBR04858,true,true,false,EMAIL,false,Engaged via portal
MBR04859,true,true,true,CALL,false,Phone outreach preferred
MBR04860,true,true,true,CALL,false,Phone outreach preferred
MBR04861,false,false,true,SMS,false,Mobile preferred
MBR04862,true,true,true,EMAIL,false,Engaged via portal
MBR04863,false,true,true,CALL,false,Phone outreach preferred
MBR04864,true,true,true,EMAIL,false,Engaged via portal
MBR04865,false,true,true,EMAIL,false,Engaged via portal
MBR04866,false,true,true,CALL,false,Phone outreach preferred
MBR04867,true,false,true,CALL,false,Phone outreach preferred
MBR04868,true,true,true,SMS,false,Mobile preferred
MBR04869,true,true,true,CALL,false,Phone outreach preferred
MBR04870,true,false,true,SMS,false,Mobile preferred
MBR04871,false,true,true,SMS,false,Mobile preferred
MBR04872,true,true,true,SMS,false,Mobile preferred
MBR04873,false,true,true,SMS,false,Mobile preferred
MBR04874,false,true,true,SMS,false,Mobile preferred
MBR04875,true,true,true,EMAIL,false,Engaged via portal
MBR04876,true,true,true,EMAIL,false,Engaged via portal
MBR04877,false,true,true,EMAIL,false,Engaged via portal
MBR04878,true,false,true,EMAIL,false,Engaged via portal
MBR04879,false,true,false,SMS,false,Mobile preferred
MBR04880,false,true,true,SMS,false,Mobile preferred
MBR04881,true,true,true,CALL,false,Phone outreach preferred
MBR04882,true,true,true,EMAIL,false,Engaged via portal
MBR04883,true,true,false,CALL,false,Phone outreach preferred
MBR04884,true,true,true,SMS,false,Mobile preferred
MBR04885,true,true,true,CALL,false,Phone outreach preferred
MBR04886,true,false,true,EMAIL,false,Engaged via portal
MBR04887,true,true,true,CALL,false,Phone outreach preferred
MBR04888,false,true,true,SMS,false,Mobile preferred
MBR04889,true,true,true,SMS,false,Mobile preferred
MBR04890,true,true,true,CALL,false,Phone outreach preferred
MBR04891,false,true,true,CALL,false,Phone outreach preferred
MBR04892,false,true,true,CALL,false,Phone outreach preferred
MBR04893,false,false,true,EMAIL,false,Engaged via portal
MBR04894,false,true,true,CALL,false,Phone outreach preferred
MBR04895,true,true,true,EMAIL,false,Engaged via portal
MBR04896,false,true,true,CALL,false,Phone outreach preferred
MBR04897,false,false,true,CALL,false,Phone outreach preferred
MBR04898,true,true,true,CALL,false,Phone outreach preferred
MBR04899,true,true,true,SMS,false,Mobile preferred
MBR04900,false,true,true,EMAIL,false,Engaged via portal
MBR04901,false,false,true,SMS,false,Mobile preferred
MBR04902,false,true,true,CALL,false,Phone outreach preferred
MBR04903,false,true,true,CALL,false,Phone outreach preferred
MBR04904,true,false,true,SMS,false,Mobile preferred
MBR04905,false,true,true,SMS,false,Mobile preferred
MBR04906,true,true,true,CALL,false,Phone outreach preferred
MBR04907,false,true,false,EMAIL,false,Engaged via portal
MBR04908,false,true,true,EMAIL,false,Engaged via portal
MBR04909,false,true,true,CALL,false,Phone outreach preferred
MBR04910,false,true,true,EMAIL,false,Engaged via portal
MBR04911,true,false,true,EMAIL,false,Engaged via portal
MBR04912,true,false,true,EMAIL,false,Engaged via portal
MBR04913,true,true,true,EMAIL,false,Engaged via portal
MBR04914,true,true,true,CALL,false,Phone outreach preferred
MBR04915,false,true,true,CALL,false,Phone outreach preferred
MBR04916,true,false,true,CALL,false,Phone outreach preferred
MBR04917,false,true,true,CALL,false,Phone outreach preferred
MBR04918,true,false,false,CALL,false,Phone outreach preferred
MBR04919,false,false,false,CALL,false,Phone outreach preferred
MBR04920,false,true,true,EMAIL,false,Engaged via portal
MBR04921,true,true,true,EMAIL,true,Engaged via portal
MBR04922,false,false,true,EMAIL,false,Engaged via portal
MBR04923,false,true,true,EMAIL,false,Engaged via portal
MBR04924,false,false,true,CALL,false,Phone outreach preferred
MBR04925,true,true,true,SMS,false,Mobile preferred
MBR04926,false,true,true,SMS,false,Mobile preferred
MBR04927,true,true,true,SMS,false,Mobile preferred
MBR04928,true,true,true,SMS,false,Mobile preferred
MBR04929,false,true,true,EMAIL,false,Engaged via portal
MBR04930,true,true,true,EMAIL,false,Engaged via portal
MBR04931,true,false,true,SMS,false,Mobile preferred
MBR04932,true,true,true,SMS,false,Mobile preferred
MBR04933,false,false,true,SMS,false,Mobile preferred
MBR04934,true,true,true,CALL,false,Phone outreach preferred
MBR04935,false,false,true,EMAIL,false,Engaged via portal
MBR04936,false,true,true,EMAIL,false,Engaged via portal
MBR04937,true,true,true,SMS,false,Mobile preferred
MBR04938,true,true,true,EMAIL,false,Engaged via portal
MBR04939,true,true,true,CALL,false,Phone outreach preferred
MBR04940,false,true,true,SMS,false,Mobile preferred
MBR04941,false,true,true,CALL,false,Phone outreach preferred
MBR04942,false,true,true,CALL,false,Phone outreach preferred
MBR04943,true,false,true,SMS,false,Mobile preferred
MBR04944,false,false,true,CALL,false,Phone outreach preferred
MBR04945,false,true,true,SMS,false,Mobile preferred
MBR04946,true,true,true,SMS,false,Mobile preferred
MBR04947,false,false,true,SMS,false,Mobile preferred
MBR04948,false,true,true,EMAIL,false,Engaged via portal
MBR04949,true,true,true,EMAIL,false,Engaged via portal
MBR04950,true,true,false,EMAIL,false,Engaged via portal
MBR04951,true,true,true,CALL,false,Phone outreach preferred
MBR04952,false,true,true,EMAIL,false,Engaged via portal
MBR04953,true,true,false,EMAIL,false,Engaged via portal
MBR04954,false,true,true,EMAIL,false,Engaged via portal
MBR04955,true,true,true,SMS,false,Mobile preferred
MBR04956,true,true,true,CALL,false,Phone outreach preferred
MBR04957,true,false,true,SMS,false,Mobile preferred
MBR04958,false,true,true,SMS,false,Mobile preferred
MBR04959,true,true,true,EMAIL,false,Engaged via portal
MBR04960,false,true,true,EMAIL,false,Engaged via portal
MBR04961,true,true,true,CALL,false,Phone outreach preferred
MBR04962,true,true,true,SMS,false,Mobile preferred
MBR04963,true,true,true,CALL,false,Phone outreach preferred
MBR04964,false,false,true,SMS,false,Mobile preferred
MBR04965,true,false,true,CALL,false,Phone outreach preferred
MBR04966,true,true,true,CALL,false,Phone outreach preferred
MBR04967,true,true,true,EMAIL,false,Engaged via portal
MBR04968,false,true,true,EMAIL,false,Engaged via portal
MBR04969,true,false,true,EMAIL,true,Engaged via portal
MBR04970,true,true,true,CALL,false,Phone outreach preferred
MBR04971,false,false,false,EMAIL,false,Engaged via portal
MBR04972,false,true,true,CALL,false,Phone outreach preferred
MBR04973,true,true,false,SMS,false,Mobile preferred
MBR04974,true,true,true,CALL,true,Phone outreach preferred
MBR04975,false,true,true,EMAIL,false,Engaged via portal
MBR04976,true,true,true,EMAIL,false,Engaged via portal
MBR04977,false,true,true,EMAIL,false,Engaged via portal
MBR04978,true,true,false,SMS,false,Mobile preferred
MBR04979,false,false,true,EMAIL,false,Engaged via portal
MBR04980,true,true,true,EMAIL,false,Engaged via portal
MBR04981,true,true,true,EMAIL,false,Engaged via portal
MBR04982,false,true,true,SMS,false,Mobile preferred
MBR04983,false,false,true,SMS,false,Mobile preferred
MBR04984,true,false,true,CALL,false,Phone outreach preferred
MBR04985,false,true,true,EMAIL,false,Engaged via portal
MBR04986,false,true,true,EMAIL,false,Engaged via portal
MBR04987,false,false,true,CALL,false,Phone outreach preferred
MBR04988,false,true,true,EMAIL,false,Engaged via portal
MBR04989,true,true,true,SMS,false,Mobile preferred
MBR04990,false,true,true,CALL,false,Phone outreach preferred
MBR04991,true,false,true,EMAIL,false,Engaged via portal
MBR04992,true,true,true,CALL,false,Phone outreach preferred
MBR04993,false,true,true,EMAIL,false,Engaged via portal
MBR04994,false,false,true,CALL,false,Phone outreach preferred
MBR04995,true,true,true,CALL,false,Phone outreach preferred
MBR04996,false,true,true,SMS,false,Mobile preferred
MBR04997,false,true,true,CALL,false,Phone outreach preferred
MBR04998,true,false,false,CALL,true,Phone outreach preferred
MBR04999,false,true,true,SMS,false,Mobile preferred
MBR05000,false,true,true,EMAIL,false,Engaged via portal
MBR05001,false,false,true,CALL,false,Phone outreach preferred
MBR05002,false,false,false,CALL,false,Phone outreach preferred
MBR05003,true,true,true,CALL,false,Phone outreach preferred
MBR05004,false,true,true,EMAIL,false,Engaged via portal
MBR05005,true,true,true,CALL,false,Phone outreach preferred
MBR05006,true,true,true,CALL,false,Phone outreach preferred
MBR05007,true,true,true,EMAIL,false,Engaged via portal
MBR05008,true,true,false,SMS,false,Mobile preferred
MBR05009,true,true,true,SMS,false,Mobile preferred
MBR05010,false,false,true,CALL,false,Phone outreach preferred
MBR05011,false,false,true,SMS,false,Mobile preferred
MBR05012,false,true,true,SMS,false,Mobile preferred
MBR05013,true,true,true,CALL,false,Phone outreach preferred
MBR05014,false,true,true,CALL,false,Phone outreach preferred
MBR05015,true,false,true,SMS,false,Mobile preferred
MBR05016,true,true,true,EMAIL,false,Engaged via portal
MBR05017,true,true,true,EMAIL,true,Engaged via portal
MBR05018,true,false,false,SMS,false,Mobile preferred
MBR05019,false,true,true,CALL,false,Phone outreach preferred
MBR05020,true,true,true,SMS,false,Mobile preferred
MBR05021,true,true,true,EMAIL,false,Engaged via portal
MBR05022,false,true,true,SMS,false,Mobile preferred
MBR05023,true,true,true,CALL,true,Phone outreach preferred
MBR05024,false,true,true,EMAIL,false,Engaged via portal
MBR05025,false,true,true,SMS,false,Mobile preferred
MBR05026,true,true,false,EMAIL,false,Engaged via portal
MBR05027,false,true,true,SMS,false,Mobile preferred
MBR05028,true,true,true,EMAIL,false,Engaged via portal
MBR05029,true,false,true,EMAIL,false,Engaged via portal
MBR05030,true,true,true,SMS,false,Mobile preferred
MBR05031,false,true,true,EMAIL,false,Engaged via portal
MBR05032,false,true,true,EMAIL,false,Engaged via portal
MBR05033,true,true,true,EMAIL,false,Engaged via portal
MBR05034,true,true,true,CALL,false,Phone outreach preferred
MBR05035,false,true,true,EMAIL,false,Engaged via portal
MBR05036,false,true,true,SMS,false,Mobile preferred
MBR05037,true,true,true,EMAIL,false,Engaged via portal
MBR05038,false,false,true,CALL,false,Phone outreach preferred
MBR05039,false,true,true,CALL,false,Phone outreach preferred
MBR05040,true,false,false,EMAIL,false,Engaged via portal
MBR05041,true,true,true,EMAIL,false,Engaged via portal
MBR05042,true,true,true,CALL,false,Phone outreach preferred
MBR05043,false,true,true,SMS,false,Mobile preferred
MBR05044,false,true,true,SMS,false,Mobile preferred
MBR05045,false,true,true,EMAIL,false,Engaged via portal
MBR05046,true,true,true,CALL,false,Phone outreach preferred
MBR05047,false,true,true,CALL,false,Phone outreach preferred
MBR05048,false,false,true,SMS,true,Mobile preferred
MBR05049,false,true,true,EMAIL,false,Engaged via portal
MBR05050,true,true,false,EMAIL,false,Engaged via portal
MBR05051,true,true,true,SMS,false,Mobile preferred
MBR05052,true,true,true,SMS,false,Mobile preferred
MBR05053,false,true,true,SMS,false,Mobile preferred
MBR05054,true,true,true,SMS,false,Mobile preferred
MBR05055,false,true,true,EMAIL,false,Engaged via portal
MBR05056,true,false,true,EMAIL,false,Engaged via portal
MBR05057,false,true,true,EMAIL,false,Engaged via portal
MBR05058,true,true,true,SMS,false,Mobile preferred
MBR05059,true,false,true,CALL,false,Phone outreach preferred
MBR05060,false,true,true,EMAIL,true,Engaged via portal
MBR05061,false,true,true,CALL,false,Phone outreach preferred
MBR05062,false,false,true,EMAIL,false,Engaged via portal
MBR05063,true,true,true,EMAIL,false,Engaged via portal
MBR05064,false,true,true,CALL,false,Phone outreach preferred
MBR05065,true,true,true,SMS,false,Mobile preferred
MBR05066,true,false,true,CALL,false,Phone outreach preferred
MBR05067,false,true,true,EMAIL,false,Engaged via portal
MBR05068,true,true,true,EMAIL,false,Engaged via portal
MBR05069,true,true,true,SMS,false,Mobile preferred
MBR05070,false,true,false,SMS,false,Mobile preferred
MBR05071,true,true,true,EMAIL,false,Engaged via portal
MBR05072,true,true,true,EMAIL,false,Engaged via portal
MBR05073,true,false,true,EMAIL,false,Engaged via portal
MBR05074,false,true,true,SMS,false,Mobile preferred
MBR05075,false,true,true,EMAIL,false,Engaged via portal
MBR05076,false,false,true,EMAIL,false,Engaged via portal
MBR05077,false,true,true,SMS,false,Mobile preferred
MBR05078,true,true,true,CALL,false,Phone outreach preferred
MBR05079,false,true,true,EMAIL,false,Engaged via portal
MBR05080,false,true,false,SMS,false,Mobile preferred
MBR05081,true,false,true,CALL,false,Phone outreach preferred
MBR05082,true,true,true,EMAIL,false,Engaged via portal
MBR05083,false,true,true,SMS,false,Mobile preferred
MBR05084,true,false,true,EMAIL,false,Engaged via portal
MBR05085,true,true,true,CALL,false,Phone outreach preferred
MBR05086,true,true,true,EMAIL,false,Engaged via portal
MBR05087,true,false,false,CALL,false,Phone outreach preferred
MBR05088,false,true,true,EMAIL,false,Engaged via portal
MBR05089,true,false,true,EMAIL,false,Engaged via portal
MBR05090,false,true,false,SMS,false,Mobile preferred
MBR05091,true,true,true,EMAIL,false,Engaged via portal
MBR05092,true,true,true,SMS,false,Mobile preferred
MBR05093,true,true,true,CALL,false,Phone outreach preferred
MBR05094,false,false,true,SMS,false,Mobile preferred
MBR05095,true,true,true,SMS,true,Mobile preferred
MBR05096,false,true,true,EMAIL,false,Engaged via portal
MBR05097,false,true,false,EMAIL,false,Engaged via portal
MBR05098,true,true,true,EMAIL,false,Engaged via portal
MBR05099,false,true,true,EMAIL,false,Engaged via portal
MBR05100,true,true,true,EMAIL,false,Engaged via portal
MBR05101,false,true,true,CALL,false,Phone outreach preferred
MBR05102,true,true,true,EMAIL,false,Engaged via portal
MBR05103,true,true,true,EMAIL,false,Engaged via portal
MBR05104,true,true,true,EMAIL,false,Engaged via portal
MBR05105,false,false,true,EMAIL,false,Engaged via portal
MBR05106,false,true,true,EMAIL,false,Engaged via portal
MBR05107,false,true,true,CALL,false,Phone outreach preferred
MBR05108,false,true,false,SMS,true,Mobile preferred
MBR05109,true,true,true,EMAIL,false,Engaged via portal
MBR05110,true,true,true,CALL,false,Phone outreach preferred
MBR05111,false,false,true,EMAIL,false,Engaged via portal
MBR05112,false,true,false,CALL,false,Phone outreach preferred
MBR05113,true,false,true,SMS,false,Mobile preferred
MBR05114,false,true,true,EMAIL,false,Engaged via portal
MBR05115,true,false,true,EMAIL,false,Engaged via portal
MBR05116,false,true,true,CALL,false,Phone outreach preferred
MBR05117,false,true,false,CALL,false,Phone outreach preferred
MBR05118,false,true,true,SMS,false,Mobile preferred
MBR05119,true,true,true,EMAIL,false,Engaged via portal
MBR05120,false,false,true,SMS,false,Mobile preferred
MBR05121,false,true,false,EMAIL,false,Engaged via portal
MBR05122,false,true,true,SMS,false,Mobile preferred
MBR05123,false,false,true,CALL,false,Phone outreach preferred
MBR05124,true,true,true,EMAIL,false,Engaged via portal
MBR05125,false,false,true,CALL,false,Phone outreach preferred
MBR05126,true,false,false,SMS,false,Mobile preferred
MBR05127,false,true,true,EMAIL,false,Engaged via portal
MBR05128,true,true,true,CALL,false,Phone outreach preferred
MBR05129,false,true,true,SMS,false,Mobile preferred
MBR05130,false,true,true,SMS,false,Mobile preferred
MBR05131,false,false,true,CALL,false,Phone outreach preferred
MBR05132,true,true,true,EMAIL,false,Engaged via portal
MBR05133,false,true,true,SMS,false,Mobile preferred
MBR05134,false,true,true,SMS,false,Mobile preferred
MBR05135,false,false,true,EMAIL,false,Engaged via portal
MBR05136,true,true,true,CALL,false,Phone outreach preferred
MBR05137,false,true,true,CALL,false,Phone outreach preferred
MBR05138,true,true,true,EMAIL,false,Engaged via portal
MBR05139,false,true,true,CALL,false,Phone outreach preferred
MBR05140,false,true,true,CALL,false,Phone outreach preferred
MBR05141,false,true,true,SMS,false,Mobile preferred
MBR05142,false,false,true,SMS,false,Mobile preferred
MBR05143,true,true,true,EMAIL,false,Engaged via portal
MBR05144,true,true,true,EMAIL,false,Engaged via portal
MBR05145,false,true,true,SMS,false,Mobile preferred
MBR05146,true,true,true,EMAIL,false,Engaged via portal
MBR05147,false,true,true,CALL,false,Phone outreach preferred
MBR05148,true,true,true,CALL,false,Phone outreach preferred
MBR05149,true,true,true,CALL,false,Phone outreach preferred
MBR05150,true,true,true,EMAIL,false,Engaged via portal
MBR05151,false,true,true,CALL,true,Phone outreach preferred
MBR05152,true,true,true,SMS,false,Mobile preferred
MBR05153,true,true,true,EMAIL,false,Engaged via portal
MBR05154,true,false,true,EMAIL,false,Engaged via portal
MBR05155,false,false,false,EMAIL,false,Engaged via portal
MBR05156,false,true,true,SMS,false,Mobile preferred
MBR05157,false,true,true,EMAIL,false,Engaged via portal
MBR05158,true,true,true,CALL,false,Phone outreach preferred
MBR05159,true,true,true,CALL,false,Phone outreach preferred
MBR05160,true,false,true,CALL,false,Phone outreach preferred
MBR05161,false,false,true,CALL,false,Phone outreach preferred
MBR05162,true,true,true,CALL,false,Phone outreach preferred
MBR05163,true,false,true,EMAIL,false,Engaged via portal
MBR05164,false,true,true,CALL,false,Phone outreach preferred
MBR05165,true,false,true,SMS,false,Mobile preferred
MBR05166,false,true,true,EMAIL,false,Engaged via portal
MBR05167,true,true,true,EMAIL,true,Engaged via portal
MBR05168,false,true,true,EMAIL,false,Engaged via portal
MBR05169,false,true,true,EMAIL,false,Engaged via portal
MBR05170,false,true,false,EMAIL,false,Engaged via portal
MBR05171,false,true,true,EMAIL,false,Engaged via portal
MBR05172,true,true,true,CALL,false,Phone outreach preferred
MBR05173,false,true,true,EMAIL,false,Engaged via portal
MBR05174,false,true,true,SMS,false,Mobile preferred
MBR05175,true,true,true,CALL,false,Phone outreach preferred
MBR05176,false,true,true,CALL,false,Phone outreach preferred
MBR05177,false,true,true,EMAIL,false,Engaged via portal
MBR05178,false,false,true,EMAIL,false,Engaged via portal
MBR05179,true,true,true,SMS,false,Mobile preferred
MBR05180,false,true,false,SMS,false,Mobile preferred
MBR05181,false,true,true,CALL,false,Phone outreach preferred
MBR05182,false,true,true,EMAIL,false,Engaged via portal
MBR05183,true,true,true,EMAIL,false,Engaged via portal
MBR05184,false,true,true,CALL,false,Phone outreach preferred
MBR05185,false,false,true,EMAIL,false,Engaged via portal
MBR05186,true,true,true,CALL,false,Phone outreach preferred
MBR05187,false,true,true,CALL,false,Phone outreach preferred
MBR05188,true,true,true,SMS,false,Mobile preferred
MBR05189,true,false,true,EMAIL,false,Engaged via portal
MBR05190,false,true,true,EMAIL,false,Engaged via portal
MBR05191,false,true,false,CALL,false,Phone outreach preferred
MBR05192,true,true,true,CALL,false,Phone outreach preferred
MBR05193,false,true,true,SMS,false,Mobile preferred
MBR05194,true,true,true,EMAIL,false,Engaged via portal
MBR05195,false,true,true,SMS,false,Mobile preferred
MBR05196,false,true,true,SMS,false,Mobile preferred
MBR05197,false,false,true,SMS,false,Mobile preferred
MBR05198,true,true,true,EMAIL,false,Engaged via portal
MBR05199,true,true,true,EMAIL,false,Engaged via portal
MBR05200,true,true,true,EMAIL,false,Engaged via portal
MBR05201,true,true,true,EMAIL,false,Engaged via portal
MBR05202,true,true,true,SMS,false,Mobile preferred
MBR05203,true,true,false,CALL,false,Phone outreach preferred
MBR05204,false,true,true,CALL,false,Phone outreach preferred
MBR05205,true,false,true,EMAIL,false,Engaged via portal
MBR05206,false,true,true,CALL,false,Phone outreach preferred
MBR05207,true,true,true,CALL,false,Phone outreach preferred
MBR05208,true,true,true,SMS,false,Mobile preferred
MBR05209,true,true,true,EMAIL,false,Engaged via portal
MBR05210,false,false,true,CALL,true,Phone outreach preferred
MBR05211,false,false,true,EMAIL,false,Engaged via portal
MBR05212,true,true,true,EMAIL,false,Engaged via portal
MBR05213,false,true,true,SMS,false,Mobile preferred
MBR05214,false,true,true,SMS,false,Mobile preferred
MBR05215,false,true,true,SMS,false,Mobile preferred
MBR05216,false,true,true,SMS,false,Mobile preferred
MBR05217,false,true,true,CALL,false,Phone outreach preferred
MBR05218,false,false,true,EMAIL,false,Engaged via portal
MBR05219,false,true,true,SMS,false,Mobile preferred
MBR05220,false,true,true,EMAIL,false,Engaged via portal
MBR05221,true,true,true,SMS,false,Mobile preferred
MBR05222,false,true,true,CALL,false,Phone outreach preferred
MBR05223,true,true,true,EMAIL,false,Engaged via portal
MBR05224,false,true,true,EMAIL,false,Engaged via portal
MBR05225,false,true,false,CALL,false,Phone outreach preferred
MBR05226,true,true,true,SMS,false,Mobile preferred
MBR05227,true,true,true,CALL,false,Phone outreach preferred
MBR05228,false,false,true,EMAIL,false,Engaged via portal
MBR05229,false,true,true,EMAIL,false,Engaged via portal
MBR05230,true,true,true,CALL,false,Phone outreach preferred
MBR05231,false,true,true,CALL,true,Phone outreach preferred
MBR05232,true,true,true,EMAIL,false,Engaged via portal
MBR05233,false,true,true,CALL,false,Phone outreach preferred
MBR05234,true,true,true,EMAIL,false,Engaged via portal
MBR05235,false,true,true,EMAIL,false,Engaged via portal
MBR05236,false,true,true,CALL,false,Phone outreach preferred
MBR05237,true,false,true,SMS,false,Mobile preferred
MBR05238,true,true,true,CALL,false,Phone outreach preferred
MBR05239,true,true,true,EMAIL,false,Engaged via portal
MBR05240,false,true,true,EMAIL,false,Engaged via portal
MBR05241,false,true,true,SMS,false,Mobile preferred
MBR05242,true,true,true,CALL,false,Phone outreach preferred
MBR05243,true,false,true,EMAIL,false,Engaged via portal
MBR05244,true,true,true,SMS,false,Mobile preferred
MBR05245,true,false,true,SMS,false,Mobile preferred
MBR05246,false,true,true,SMS,false,Mobile preferred
MBR05247,false,false,true,EMAIL,false,Engaged via portal
MBR05248,true,true,true,CALL,false,Phone outreach preferred
MBR05249,false,true,true,CALL,false,Phone outreach preferred
MBR05250,false,true,false,EMAIL,false,Engaged via portal
MBR05251,false,false,true,CALL,false,Phone outreach preferred
MBR05252,true,true,true,CALL,false,Phone outreach preferred
MBR05253,true,true,true,SMS,false,Mobile preferred
MBR05254,true,false,true,EMAIL,false,Engaged via portal
MBR05255,false,true,true,CALL,false,Phone outreach preferred
MBR05256,true,true,true,CALL,false,Phone outreach preferred
MBR05257,false,false,true,SMS,false,Mobile preferred
MBR05258,false,true,true,EMAIL,false,Engaged via portal
MBR05259,false,true,true,SMS,false,Mobile preferred
MBR05260,false,false,true,SMS,false,Mobile preferred
MBR05261,false,false,true,SMS,true,Mobile preferred
MBR05262,false,true,true,EMAIL,false,Engaged via portal
MBR05263,false,false,false,CALL,false,Phone outreach preferred
MBR05264,true,false,true,CALL,false,Phone outreach preferred
MBR05265,true,true,true,SMS,false,Mobile preferred
MBR05266,false,true,true,EMAIL,false,Engaged via portal
MBR05267,true,false,true,CALL,false,Phone outreach preferred
MBR05268,false,false,true,EMAIL,false,Engaged via portal
